0.000762092	23.8797	26.9643	29.8497	32.7182	35.8104	38.4979	41.8128	44.0738	49.4115	54.0301	56.0658	57.895	62.2931	65.9661	70.1928	73.5881	77.0586	81.2211	82.7072	86.5357	89.1363	91.8987	95.5482	99.0637	101.031	104.012	106.13	111.056	115.603	118.454	123.035	125.979	129.771	132.324	135.952	138.126	141.592	144.289	145.809	148.106	149.921	153.783	155.931	158.292	159.901	162.118	163.965	165.877	168.76	171.126	172.726	175.205	180.161	182.711	185.116	186.973	191.895	198.068	200.994	204.836	207.144	209.597	211.969	215.042	218.707	222.512	225.927	230.634	235.824	238.826	241.336	244.003	246.265	249.374	253.623	
0.000265771	23.8797	26.9643	29.8497	32.7182	35.8104	38.4979	41.8128	44.0738	49.4115	54.0301	56.0658	57.895	62.2931	65.9661	70.1928	73.5881	77.0586	81.2211	82.7072	86.5357	89.1363	91.8987	95.5482	99.0637	101.031	104.012	106.13	111.056	115.603	118.454	123.035	125.979	129.771	132.324	135.952	138.126	141.592	144.289	145.809	148.106	149.921	153.783	155.931	158.292	159.901	162.118	163.965	165.877	168.76	171.126	172.726	175.205	180.161	182.711	185.116	186.973	191.895	198.068	200.994	204.836	207.144	209.597	211.969	215.042	218.707	222.512	225.927	230.634	235.824	238.826	241.336	244.003	246.265	249.374	253.623	
0.000160371	23.8797	26.9643	29.8497	32.7182	35.8104	38.4979	41.8128	44.0738	49.4115	54.0301	56.0658	57.895	62.2931	65.9661	70.1928	73.5881	77.0586	81.2211	82.7072	86.5357	89.1363	91.8987	95.5482	99.0637	101.031	104.012	106.13	111.056	115.603	118.454	123.035	125.979	129.771	132.324	135.952	138.126	141.592	144.289	145.809	148.106	149.921	153.783	155.931	158.292	159.901	162.118	163.965	165.877	168.76	171.126	172.726	175.205	180.161	182.711	185.116	186.973	191.895	198.068	200.994	204.836	207.144	209.597	211.969	215.042	218.707	222.512	225.927	230.634	235.824	238.826	241.336	244.003	246.265	249.374	253.623	
0.000147813	23.8797	26.9643	29.8497	32.7182	35.8104	38.4979	41.8128	44.0738	49.4115	54.0301	56.0658	57.895	62.2931	65.9661	70.1928	73.5881	77.0586	81.2211	82.7072	86.5357	89.1363	91.8987	95.5482	99.0637	101.031	104.012	106.13	111.056	115.603	118.454	123.035	125.979	129.771	132.324	135.952	138.126	141.592	144.289	145.809	148.106	149.921	153.783	155.931	158.292	159.901	162.118	163.965	165.877	168.76	171.126	172.726	175.205	180.161	182.711	185.116	186.973	191.895	198.068	200.994	204.836	207.144	209.597	211.969	215.042	218.707	222.512	225.927	230.634	235.824	238.826	241.336	244.003	246.265	249.374	253.623	
0.000166348	23.8797	26.9643	29.8497	32.7182	35.8104	38.4979	41.8128	44.0738	49.4115	54.0301	56.0658	57.895	62.2931	65.9661	70.1928	73.5881	77.0586	81.2211	82.7072	86.5357	89.1363	91.8987	95.5482	99.0637	101.031	104.012	106.13	111.056	115.603	118.454	123.035	125.979	129.771	132.324	135.952	138.126	141.592	144.289	145.809	148.106	149.921	153.783	155.931	158.292	159.901	162.118	163.965	165.877	168.76	171.126	172.726	175.205	180.161	182.711	185.116	186.973	191.895	198.068	200.994	204.836	207.144	209.597	211.969	215.042	218.707	222.512	225.927	230.634	235.824	238.826	241.336	244.003	246.265	249.374	253.623	
0.000148858	23.8797	26.9643	29.8497	32.7182	35.8104	38.4979	41.8128	44.0738	49.4115	54.0301	56.0658	57.895	62.2931	65.9661	70.1928	73.5881	77.0586	81.2211	82.7072	86.5357	89.1363	91.8987	95.5482	99.0637	101.031	104.012	106.13	111.056	115.603	118.454	123.035	125.979	129.771	132.324	135.952	138.126	141.592	144.289	145.809	148.106	149.921	153.783	155.931	158.292	159.901	162.118	163.965	165.877	168.76	171.126	172.726	175.205	180.161	182.711	185.116	186.973	191.895	198.068	200.994	204.836	207.144	209.597	211.969	215.042	218.707	222.512	225.927	230.634	235.824	238.826	241.336	244.003	246.265	249.374	253.623	
0.000213681	23.8797	26.9643	29.8497	32.7182	35.8104	38.4979	41.8128	44.0738	49.4115	54.0301	56.0658	57.895	62.2931	65.9661	70.1928	73.5881	77.0586	81.2211	82.7072	86.5357	89.1363	91.8987	95.5482	99.0637	101.031	104.012	106.13	111.056	115.603	118.454	123.035	125.979	129.771	132.324	135.952	138.126	141.592	144.289	145.809	148.106	149.921	153.783	155.931	158.292	159.901	162.118	163.965	165.877	168.76	171.126	172.726	175.205	180.161	182.711	185.116	186.973	191.895	198.068	200.994	204.836	207.144	209.597	211.969	215.042	218.707	222.512	225.927	230.634	235.824	238.826	241.336	244.003	246.265	249.374	253.623	
0.000274492	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.000421411	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.000275933	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.000256388	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.000272462	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.000311926	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.000251147	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.000592704	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.00035267	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.00026797	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
0.000275196	14.0538	17.4344	19.9213	22.2605	25.0046	28.2721	30.9716	34.0889	35.7865	38.1906	40.5483	43.9787	46.7175	49.9378	55.1747	57.005	60.4264	64.2139	68.2779	72.0634	74.3149	75.6616	78.1292	81.0806	85.3029	87.9415	90.9555	92.9395	95.1507	96.8208	99.2414	103.075	104.908	108.644	111.817	114.322	116.596	120.827	123.173	125.182	126.95	129.541	131.829	134.328	137.145	139.833	142.535	146.482	150.49	153.067	154.998	158.215	161.582	165.933	168.005	170.902	173.873	176.107	178.893	181.89	186.083	190.185	193.543	196.848	199.456	201.338	203.429	204.604	208.283	212.096	215.133	216.602	220.897	226.057	229.008	230.967	233.42	234.982	236.7	239.104	240.963	243.366	247.886	252.234	
